"result_id","CODE_INDI_ANO","result_score","latitude","longitude"
"86174_0220_00014_bis","3960182","0.5567523232323233","46.761553","0.480933"
"86202_B100","1805502","0.516766853146853","46.660873","0.736986"
"86194_2774_00020","1670602","0.5727050505050505","46.558246","0.391671"
"86095_0403_00004","1663622","0.6026152892561983","46.701947","0.433053"
"86131_0065_00020_bis","1668662","0.5832393990755007","46.440764","0.60301"
"86163_1780_00011","1671052","0.6337127272727272","46.620864","0.448313"
"86281_0170_00004","1861682","0.4985931768231768","46.727083","0.355495"
"86180_2000_00014","3496952","0.6341463636363636","46.501872","0.4102"
"86046_0085_00002","2319992","0.6047007438016527","46.774495","0.537166"
"","2193402","","",""
"86233_x9cvmk_00012","3982932","0.4401087351778656","46.506707","0.640699"
"86082_g19v2u_00031","1438182","0.7130159630200307","46.299869","0.187882"
"86129_0017_00005","3680622","0.531799328063241","46.848882","0.769494"
"86297_0845_00028","1657952","0.525286313823163","46.604297","0.268163"
"86297_1270_00028","1657962","0.6284345768025079","46.602529","0.301689"
"86142_0051_00003","2058282","0.5474199999999999","46.676526","0.095665"
"","3718462","","",""
"86066_3020_00017","1674482","0.6015562237762238","46.818067","0.536078"
"86194_0445_00043","2288572","0.5950039037433155","46.593285","0.400804"
"86290_1142_00019","1657972","0.645291202346041","46.452381","0.370129"
"86177_1020_00014","3277192","0.6775805365126676","46.68525","0.264132"
"86204_0300_00007","3980352","0.5260144487427466","46.605479","0.236407"
"86247_0160_00005","3277302","0.5664911764705882","46.147691","0.221791"
"86100_1500_00019","1658002","0.6105534710743801","46.537581","0.278309"
"86100_1900_00001_ter","1658012","0.5794308150470218","46.530828","0.261943"
"86113_0023_00004","1658022","0.5492458994197292","46.49441","0.313594"
"86128_0021_00015","1672222","0.6313527586206896","46.81113","0.323907"
"86115_1130_00052","1662632","0.5814328590250328","46.683793","0.364214"
"86028_0030_00007","1698222","0.5092566115702479","46.599448","0.470145"
"86190_B355","2224212","0.45232424242424235","46.362979","0.754173"
"86194_3365_00002","1671112","0.594498449197861","46.559716","0.396264"
"86165_0940_00018","1668722","0.5900616783216783","46.422714","0.873068"
"86085_0135_00004","1897752","0.4204250802139037","46.854308","0.21548"
"86221_0039_00014","2355482","0.5671456240369799","46.82031","0.36878"
"86165_1734_00009","1668742","0.5843920855614972","46.431935","0.884623"
"86018_0400_00002","1664832","0.4757219008264463","47.03598","0.11727"
"86261_0020_00001","2541912","0.6147045454545453","46.564135","0.475312"
"86271_g3npfv_00001","2641282","0.5840401010101011","46.777894","0.307669"
"86066_2740_00050","3125802","0.6565197317436661","46.806378","0.5489"
"86036_0010_00006","1664842","0.5738239037433155","47.08558","0.079113"
"86158_1160_00010_bis","1662662","0.6001172727272727","46.628058","0.335225"
"86066_3344_00014","1390652","0.48873203585147235","46.793678","0.574735"
"86127_0030_00008","2224972","0.6162454858934169","46.929174","0.46422"
"86281_0066_00007","1634932","0.5518868686868686","46.73581","0.305777"
"86274_1680_00003","1664862","0.5468507596513076","47.041111","0.020608"
"86292_0051_00013","4159192","0.566760909090909","46.673246","0.17644"
"86183_0016_00018_a","2722482","0.6205145768025078","46.965781","0.627069"
"86075_0140_00007","1925522","0.5518603305785124","46.818353","0.186362"
"86145_0033_00013","2405792","0.5437331721470019","46.492906","0.233802"
"86214_1380_00228","1658082","0.6153916528925618","46.560932","0.355629"
"86194_3284_00013","1671142","0.6129468953687821","46.568413","0.33986"
"86139_0285_00013","1658092","0.6236073040752351","46.439667","0.113441"
"86268_ka5afz_00010","3966532","0.5212493939393938","46.512938","0.583697"
"86222_0344_00009","1662672","0.5291294805194805","46.673914","0.400623"
"86066_3431_00053","1674542","0.6145318181818182","46.833702","0.578252"
"86224_1hk82o_00003","3251792","0.591157012987013","46.903668","0.425003"
"86293_0625_00029","1658112","0.50362","46.428175","0.252476"
"86120_0010_00009_bis","4033452","0.6097427272727273","46.332181","0.964236"
"86062_1956_00006","3508132","0.6714319674355496","46.659151","0.379871"
"86066_3917_00053","3440592","0.5801887012987013","46.809654","0.540043"
"86158_1762_00009","2593842","0.4220946784922394","46.63108","0.281442"
"86014_0060_00006_bis","1179512","0.6625995693779905","46.752008","0.568827"
"86070_0050_00030","1677112","0.5107190082644627","46.538089","0.658068"
"86091_0090_00004","1658132","0.6203027272727273","46.49013","0.039971"
"86062_1100_00031","4023032","0.65999","46.651379","0.367598"
"86160_a013_00007","2284962","0.5983182828282829","46.782663","0.188266"
"86082_1300_00005","1654582","0.7098093939393938","46.299635","0.192316"
"86099_0112_00004","1984932","0.5055990063424947","46.47939","0.526389"
"86174_0264_00011","1672612","0.5697350649350649","46.76627","0.488442"
"86178_0160_00012","1658142","0.6252418495297806","46.49268","0.447821"
"86066_2588_00012","4113682","0.6144210101010101","46.808313","0.547161"
"86078_0460_00012","1852642","0.5445086266924565","46.143691","0.303736"
"86298_0007_00002","1662302","0.6375851862891206","46.719871","0.540028"
"86194_2725_00008","1088332","0.5437048484848485","46.592624","0.344788"
"86297_0370_00011","4002362","0.5327590909090908","46.567227","0.27301"
"86019_0019_00014","3251962","0.5745148484848485","46.749021","0.456367"
"86261_0060_00014","3400062","0.6383218181818182","46.567033","0.463616"
"86256_j56dj0","1663872","0.5033362923351158","46.545841","0.459252"
"86095_0329_00037","1810792","0.5575687012987012","46.703324","0.40882"
"86166_0030_00024","1633602","0.5187884925201381","46.557798","0.137961"
"86019_0292_00022","1662682","0.6002260139860139","46.736381","0.431276"
"86140_0155_00020","1669172","0.6589082517482517","46.403873","0.711866"
"86099_0350_00003","1677132","0.5367438735177865","46.476981","0.521889"
"86066_4240_00108","4012902","0.6959618181818181","46.830114","0.572249"
"86169_0025_00024","3056632","0.5583632467532467","47.11146","-0.022101"
"86137_1000_00005","1664912","0.605182561983471","47.008609","0.082101"
"86210_0035_00003","1664942","0.5361613539651837","47.126208","0.051321"
"86027_1010_00004_bis","1124092","0.5264097860962567","46.575292","0.292138"
"86174_0100_00044","1673092","0.5626318181818181","46.754032","0.480972"
"86161_0660_00022","2256032","0.5902532590051457","46.881177","-0.019167"
"86034_a005_00030","3165372","0.5232593939393938","46.366402","0.602888"
"86204_0058_00019","1633612","0.5166906993006993","46.608027","0.230316"
"86194_4370_00001","2259762","0.5214290063424947","46.580281","0.347183"
"86233_0037_00002","3967922","0.5641105194805195","46.50402","0.635961"
"86222_0259_00039_bis","1903922","0.5923305617977528","46.666114","0.447011"
"86007_0015_00007","1674142","0.5560095008912656","46.851727","0.542966"
"86194_2321_00035","1671192","0.5452754545454545","46.564174","0.37381"
"86261_0029_00010","1289252","0.622356394984326","46.584013","0.423548"
"86226_0186_00017","1182092","0.47553133866133857","46.553663","0.501202"
"86032_0009_00025","1658342","0.6133552892561983","46.679723","0.570659"
"86092_0165","2321502","0.5504867532467532","46.939603","0.596887"
"86297_1620_00001","1805962","0.6250618495297806","46.611083","0.271059"
"86115_1630_00021","1716572","0.5700261538461537","46.678652","0.375616"
"86194_1673_00027_bis","936782","0.6145648882265276","46.564761","0.328373"
"86123_h72u77_00002","3252002","0.5589916083916083","46.576627","0.076535"
"86183_0025_00043","1674622","0.5588490909090909","46.962825","0.604344"
"86222_0335_00030","1828752","0.5413187878787877","46.665715","0.400268"
"86100_1750_00063","2776512","0.6524602932551319","46.540547","0.262609"
"86271_nf4cj5_00006","1662752","0.4163989256198346","46.755528","0.232421"
"86222_0382_00009","1662762","0.5321593341869397","46.674549","0.399615"
"86026_0033_00032","4000032","0.5028208245243129","47.09616","0.173958"
"86039_0155_00001","3014722","0.48844545454545457","46.235562","0.193756"
"86039_0155_00001","3546992","0.48844545454545457","46.235562","0.193756"
"86095_0226_00043","1690532","0.5216238842975206","46.712253","0.423764"
"86224_6p4hvk_00004","1724242","0.594307922077922","46.907537","0.408423"
"86066_0727_00061","1673472","0.6269327272727272","46.80547","0.516723"
"86034_0035_00024","1669182","0.5593923376623376","46.359869","0.608156"
"86177_1098_00016","3949312","0.5309470707070707","46.684251","0.266493"
"86213_fbxtlv","1658252","0.4451449002217294","46.413132","0.012618"
"86022_0061_00007","1664982","0.5130702226345084","47.050655","-0.061254"
"86100_1780_00024","1658262","0.6453370044709388","46.539366","0.276353"
"86211_0300_00001","1654692","0.5580490909090908","46.268076","0.301553"
"86157_1140_00086","4002392","0.6265254066985645","46.555887","0.373416"
"86194_1139_00028","1725152","0.552060303030303","46.592171","0.334209"
"86177_1010_00038","3696362","0.6875079076479075","46.684535","0.250655"
"86207_0045_00021_bis","1810572","0.6384251862891206","46.78063","0.824863"
"86066_2596_00018","4288172","0.6048214408233276","46.822066","0.521651"
"86261_0095_00015","1177782","0.6714619674355494","46.567502","0.471632"
"86089_0450_00001_bis","1863462","0.4076046050670641","46.765337","0.077562"
"86177_1010_00038","3593232","0.6875079076479075","46.684535","0.250655"
"86237_xf0cwi_00001_a","2870242","0.5315568595041321","46.149307","0.262769"
"86124_0003_00049","1679962","0.5188002479338842","46.602855","0.532218"
"86005_a001_00001","1665002","0.5264111462450592","46.948396","0.109506"
"86194_2390_00091","3541442","0.6327889256198347","46.568243","0.321197"
"86083_a010_00034","2494902","0.6119263636363637","46.489206","0.198027"
"86140_0257_00002","4098272","0.6096163636363636","46.398168","0.72947"
"86133_0950_00003","2566742","0.556710909090909","46.520597","0.322206"
"86209_0108_00006","2949922","0.6550278787878787","46.480912","0.370264"
"86167_0170_00006","3949872","0.5960228282828283","46.918304","0.212281"
"86169_0056_00003","3999972","0.5525623376623376","47.107149","-0.023243"
"86070_2530_00001","2146242","0.6078510101010102","46.567884","0.634037"
"86024_0065_00005","1853182","0.6027307438016528","46.570057","0.195726"
"86112_0003_00007","3997652","0.6026236363636363","46.231747","0.685525"
"86150_0060_00007","1742982","0.6108909404388715","46.740528","0.064506"
"86194_0809","2116272","0.49147350649350646","46.572992","0.388418"
"86041_0230_00012","3829122","0.5681722807017543","46.602879","0.354158"
"86076_0085_00016","1666442","0.5107308245243128","46.641656","0.24499"
"86158_1661_00001","3628112","0.6019028282828283","46.628496","0.318297"
"86174_0105_00021","1720502","0.5026636363636363","46.757408","0.47855"
"86290_1076_00027","1798302","0.6451466568914955","46.450513","0.372163"
"86124_0003_00002","2830722","0.5087099154334038","46.597144","0.529777"
"86281_0039_00028","3553322","0.49249360703812317","46.738448","0.308579"
"86292_0461_00005","2940322","0.4995964646464646","46.674731","0.180693"
"86194_0060_00003_bis","1286342","0.6009612172573189","46.578601","0.335449"
"86297_0560_00002","1714342","0.6597054545454545","46.600409","0.301656"
"86157_1180_01148","1625512","0.6446909090909091","46.533526","0.416341"
"86041_0304_00024","1755712","0.6345927586206896","46.598916","0.360797"
"86053_0175_00011","1662822","0.6848967768595041","46.711802","0.15193"
"86096_0090_00002","2606402","0.5355831721470019","46.841017","0.273193"
"86194_2004_00129","3187602","0.6190632590051458","46.556536","0.309435"
"86157_1585_00039","3165582","0.6376452696456085","46.554705","0.3752"
"86045_0090_00002","1658302","0.5931156598240469","46.418627","0.183425"
"86058_0015_00014","1692552","0.6070018181818182","46.650918","0.567442"
"86157_1410_00020","2441242","0.6396418181818182","46.533149","0.419241"
"86137_0802_00006","2218482","0.5040454545454545","47.00018","0.085981"
"86180_1360_00006","1795212","0.6396760953800297","46.509286","0.418036"
"86213_B371","2949522","0.4859162626262626","46.397962","0.066261"
"86194_3480_00080","2444022","0.6389835885167463","46.578714","0.351495"
"86016_0005_00022","2331622","0.5008563636363637","46.660841","0.30031"
"86194_4741_00004","1666602","0.6068653146853146","46.561179","0.371008"
"86066_3580_00056","2205262","0.6306827272727272","46.817848","0.556432"
"86166_0161_00001","1698782","0.4978451696065128","46.552469","0.137788"
"86137_0670_00003","1665042","0.5454147826086956","47.008212","0.093723"
"86076_0038_00014","1666472","0.46213031897926626","46.649074","0.263925"
"86041_2170_00018","1788772","0.6161598347107438","46.594767","0.341173"
"86194_3182_00033","2460912","0.5797250649350649","46.567246","0.359541"
"86066_4120_00015","1674762","0.5306269696969697","46.81173","0.544773"
"86024_0007_00026","2126392","0.45479950413223136","46.582657","0.187655"
"86078_0520_00044","1099462","0.47936388429752064","46.155329","0.297033"
"86194_1507_00010","1666482","0.6135278044596912","46.573084","0.393436"
"86157_1240_00003","2743522","0.6403433681073024","46.542457","0.411374"
"86198_0007_00030","2299742","0.542744081237911","46.551651","0.588874"
"86070_1065_00039","3493352","0.5630836363636362","46.564353","0.626167"
"86100_2280_00026","1658312","0.6244363157894737","46.531345","0.268151"
"86163_0895_00056_bis","2902082","0.603129433681073","46.618418","0.396882"
"86163_0475_00017","1662922","0.6049891919191919","46.62653","0.436647"
"86002_0270_00002_bis","1844212","0.4901181818181818","46.746164","0.177471"
"86211_zevliz","3054032","0.5198427272727273","46.283133","0.289179"
"86235_0010_00003","2765822","0.6574474380165288","46.37875","0.413778"
"86165_1362_00003","3342282","0.6005082828282828","46.432726","0.884917"
"86194_0540_00006","2625202","0.5266080972515855","46.582559","0.33906"
"86111_0059_00021","1674232","0.5082571881606766","46.870266","0.563142"
"86161_0580_00006","2169962","0.5746462237762238","46.883974","-0.014099"
"86157_1120_00045","1792512","0.6328009404388715","46.542223","0.409369"
"86180_1700_00017","1660862","0.6651265289256197","46.508471","0.415365"
"86296_573z0j","1654782","0.35342545454545454","46.355158","0.228512"
"86113_0032_00042","1658372","0.5787218181818181","46.498666","0.314536"
"86113_0171","1658412","0.4464463636363636","46.473981","0.30026"
"86165_7fddq0_00016","2100322","0.4944658397534668","46.446184","0.830941"
"86035_0180_00017","1669222","0.6048444976076554","46.38495","1.001986"
"86048_0710_00016","1710042","0.570081818181818","46.720565","0.256113"
"86194_2550_00030","2470502","0.5405238842975206","46.570802","0.363416"
"86092_0108","2110622","0.5250342989214175","46.929808","0.58991"
"86299_0750_00006","1662992","0.5631581818181818","46.709294","0.095603"
"86158_1734_00024","1663002","0.5967114408233276","46.63516","0.324729"
"86116_0105_00008","1693192","0.4529198701298701","46.457526","0.077642"
"86046_0063_00017","1673812","0.6113127272727272","46.769292","0.543008"
"86285_0027_00002","2995132","0.5643636363636363","46.407164","0.591288"
"86066_1123_00010","2280852","0.5721186977886977","46.827981","0.569036"
"86015_0630_00006","1679492","0.6416939296187683","46.11745","0.658757"
"86194_3873_00006","1865492","0.4776404184704184","46.591623","0.323384"
"86184_b133_00001","3111962","0.5102329752066116","46.770365","0.334143"
"86293_0250_00023_bis","1274642","0.5542605050505051","46.423176","0.25475"
"86194_2059_00059","1115092","0.5588160427807486","46.570056","0.35117"
"86222_0242_00028","1663022","0.5483338231631382","46.686024","0.407215"
"86152_0140_00028","3077312","0.602462561983471","46.16944","0.515281"
"86264_7ljsds_00027","3980372","0.57272935828877","46.275647","0.370333"
"86177_1065_00013","3773902","0.674034172876304","46.676673","0.244937"
"86053_0450_00005_bis","1663042","0.525139574970484","46.714788","0.154118"
"86076_0102_00030","1635032","0.587378951048951","46.647448","0.232907"
"86290_1043_00003","1746612","0.6460842424242423","46.453087","0.370578"
"86135_0026_00003","2310742","0.5979080165289256","46.610877","0.535161"
"86235_0023_00002","2411732","0.6472663636363636","46.376108","0.413488"
"86066_1577_00010","2434682","0.6149564646464646","46.835913","0.547787"
"86160_a015_00030","1944792","0.6087480165289255","46.789825","0.176754"
"86041_0941_00010","1666552","0.48171828473413375","46.605326","0.37316"
"86066_3135_00034","1674812","0.6197302816901407","46.807324","0.526243"
"86174_0205_00063","1673862","0.5922429946524064","46.767634","0.513227"
"86016_0005_00024","1635052","0.5008563636363637","46.660633","0.300106"
"86062_1575_00009","1635072","0.6617046153846153","46.644315","0.357903"
"86061_0059_00004","1679502","0.43807631892697463","46.145167","0.401542"
"86290_1142_00007","1658482","0.6402433681073024","46.451788","0.370324"
"86222_0230_00002","1702102","0.5189683003952569","46.670985","0.402621"
"86046_0087_00005","1673882","0.612040909090909","46.769206","0.545076"
"86194_0145_00009","1574212","0.5929148128342245","46.569099","0.351496"
"86222_0276_00008","1663082","0.5411210958904109","46.676352","0.404352"
"86290_1110_00075","1658512","0.6298700313479624","46.453324","0.366926"
"86177_1280_00065","1635082","0.709107486631016","46.690189","0.249079"
"86115_1480_00014","1889322","0.5567432323232323","46.68335","0.369543"
"86078_0666_00019","3268872","0.5305375757575758","46.153233","0.302584"
"86024_0070_00002","1633732","0.34845757575757574","46.5697","0.200682"
"86177_1680_00060","1929902","0.6743093939393939","46.677091","0.228057"
"86128_0113_00027","1433862","0.6056427807486631","46.825529","0.33307"
"86180_1200_00018","1658522","0.6560872727272726","46.504572","0.411685"
"86165_0535_00079","1669292","0.6271054066985645","46.429323","0.860327"
"86092_a010_00020","1962862","0.6479802932551318","46.941348","0.604163"
"86279_0041_00001","3165562","0.6108827586206896","46.912969","0.561346"
"86062_1260_00014","1663102","0.6865248655569781","46.653989","0.376808"
"86177_1565_00003","1929892","0.6200605723905723","46.682113","0.236059"
"86217_tb6fn0_00003","1735482","0.4764279020979021","46.924077","0.365617"
"86139_ajjfz3","2206232","0.4451981385281385","46.448873","0.103001"
"86222_0241_00031","1859072","0.5519927764127764","46.675864","0.402014"
"86066_1260_00009","1673912","0.6094396226415093","46.810928","0.529591"
"86066_2400_00043_bis","1953812","0.6089590909090908","46.792492","0.545711"
"","2643082","","",""
"86163_0495_00002","1663132","0.5070591651205937","46.620901","0.424742"
"86068_0136","1679542","0.3911486440677966","46.176105","0.150267"
"86145_0013_00008","1658562","0.5265093939393939","46.496526","0.236419"
"86290_1076_00018","1658572","0.6451466568914955","46.45303","0.372075"
"86293_0358_00017","1933602","0.5779545454545454","46.419609","0.263606"
"86082_iyoqc2_00032","1679552","0.7013147687400318","46.300043","0.174152"
"86024_wt682c_00009","1634802","0.48019808080808074","46.5692","0.173148"
"86113_0073_00027","1658582","0.5016627272727272","46.494025","0.31669"
"86062_1700","1748432","0.5442904958677686","46.642311","0.358419"
"86076_0ptk53_00007","2986712","0.3753261251862891","46.641934","0.226528"
"86157_0630_00380","3715632","0.6579309090909091","46.563889","0.40343"
"86073_0040_00006","1663142","0.4142687878787879","46.706321","0.029246"
"86293_0246_00005","1658592","0.5829384899845915","46.416542","0.258688"
"86041_1020_00060","1666512","0.561794081237911","46.597052","0.346445"
"86165_0440_00039","3262882","0.5948216783216783","46.427942","0.87587"
"86293_0485_00003","1871932","0.5106062790697674","46.439178","0.267351"
"86174_0220_00014_bis","3924752","0.5567523232323233","46.761553","0.480933"
"86146_0194","2052292","0.5032951696065129","46.747232","0.374125"
"86081_a020_00016","2143302","0.5625621925133689","46.774934","0.449574"
"86194_1217_00012","1729782","0.51479","46.592186","0.381146"
"86226_0127","2994902","0.5757106493506493","46.56208","0.499451"
"86297_1275_00030","1417652","0.6457642771982115","46.568825","0.267789"
"86194_2041_00007","1666622","0.5669631721470019","46.574305","0.3864"
"86194_1645_00015","1666642","0.6164664646464646","46.574981","0.366536"
"86157_0390_00807","1677332","0.6382772727272726","46.529867","0.422815"
"86194_1645_00015","2101352","0.6164664646464646","46.574981","0.366536"
"","1679572","","",""
"86107_0043","1669322","0.37932727272727274","46.368771","0.685654"
"86276_g9xw1s","3012192","0.6005872727272726","46.25036","0.558164"
"86177_1110_00021","1635122","0.6866633621933621","46.689666","0.241403"
"86281_0067_00018","2360302","0.5395216340621404","46.735812","0.306455"
"86194_4490_00018","1666652","0.5566847826086956","46.557035","0.394917"
"86028_0130","1756852","0.3456641199226306","46.597243","0.474627"
"86010_0105_00002","1658612","0.5371295357833655","46.445232","0.332802"
"86231_6ke07b_00030","1679582","0.4681753055141579","46.134924","0.227835"
"86226_0067_00012","1653952","0.6316489060092448","46.563434","0.500266"
"86024_0051_00008","4215752","0.3909744657097288","46.581365","0.18589"
"86177_1477_00003","3028952","0.7052358441558441","46.68211","0.234057"
"86293_0260_00024","1659902","0.6122607438016529","46.420981","0.263558"
"86261_0094_00005","1959072","0.6102872727272727","46.564569","0.470693"
"86297_2050_00067","1658632","0.6340973040752351","46.61297","0.280022"
"86194_3774_00001","2303992","0.47370041322314044","46.585168","0.381495"
"86293_0272_00004","1658652","0.5381223695976155","46.457711","0.27342"
"86131_0065_00003","1669332","0.5712209090909091","46.438755","0.60164"
"86163_0475_00013","1666692","0.578359256198347","46.62648","0.43603"
"86070_0350_00054","1723602","0.5648018181818182","46.568237","0.652678"
"86045_0114_00007","1658662","0.6124154066985645","46.415209","0.139039"
"86082_iop1f3_00018","1679612","0.7053008463949842","46.340082","0.209967"
"86066_a090_00017","4252512","0.6486163636363637","46.833684","0.547556"
"86294_1280_00008","2050752","0.5421520553359683","46.645918","0.165958"
"86288_b119_00005","3085202","0.5274165504358654","46.717216","0.831589"
"86115_1520_00016","2297892","0.5582150505050505","46.680451","0.368775"
"86194_0990_00037","1671322","0.5875172727272726","46.588556","0.340697"
"86142_0030_00005","1636382","0.5551732467532468","46.676286","0.094696"
"86194_1151_00059","2004212","0.607998041958042","46.591733","0.35271"
"86133_0582_00004_bis","1658692","0.5337832167832167","46.513912","0.285587"
"86292_0051_00016","3036022","0.566760909090909","46.673452","0.176338"
"86121_0035_00028","3435472","0.6105514946070878","46.619704","0.069961"
"86066_4195_00016","1656312","0.5608922630560929","46.798533","0.526222"
"86261_0049_00009","1677362","0.5973237373737373","46.566924","0.465598"
"86183_0099_00024","2255732","0.4833782828282827","46.983359","0.621087"
"86124_0022_00009","2556652","0.5429604448742746","46.597608","0.532244"
"86070_3190_00005","1677372","0.5555154545454545","46.562522","0.65132"
"86121_0061","3624512","0.4121208353808353","46.631197","0.070132"
"86174_0220_00015","1677012","0.5711823376623376","46.761564","0.481151"
"86099_0130_00004","1658702","0.5099947933884298","46.473248","0.527162"
"86100_1835_00008","3609232","0.6028637373737373","46.536242","0.268421"
"86204_0298_00003","1633822","0.4902955258467023","46.611963","0.213673"
"86041_0767_00022","1807232","0.5890357219251336","46.597371","0.343869"
"86140_0285_00029","1669352","0.6708256037991858","46.399583","0.724154"
"86066_A140","4121952","0.6214278833107191","46.795818","0.532902"
"86198_0045_00001","1677382","0.5132057024793388","46.537078","0.577156"
"86263_0165_00032","2193142","0.5963105317324184","46.509405","0.359379"
"86139_0387_00003","1658742","0.5500040988835725","46.43038","0.118894"
"86264_0050_00007","4147452","0.6037399999999999","46.277775","0.348605"
"86139_0520_00002","1658752","0.36777623376623375","46.435862","0.132081"
"86124_0012_00001","2902102","0.5936355555555556","46.592253","0.526631"
"86177_1610_00047","1828942","0.6647143573667712","46.685569","0.250805"
"86194_2410_00015","2101802","0.5457593939393939","46.563906","0.349907"
"86040_B118","2591942","0.5271777176015473","46.639633","0.772488"
"86070_2495_00003","1680642","0.5387657575757575","46.567676","0.633017"
"86086_qg7pqj_00014","2010202","0.6154047552447551","46.808407","0.698878"
"86137_1180_00017_bis","1666782","0.4379959165424739","47.016637","0.075916"
"86124_0050_00002","1677452","0.5607545454545454","46.599106","0.533185"
"86066_3630_00007","2472242","0.6261007438016528","46.818859","0.537525"
"86293_0611_00007","3790942","0.5360975098814228","46.42588","0.263478"
"86017_0550_00015","1633862","0.5591932467532468","46.656918","0.069668"
"86151_0148_00001","1666792","0.5458831372549019","46.994368","0.224409"
"86103_0039_00024","3164922","0.5119854838709677","46.370937","0.426795"
"86119_0400_00036","1679682","0.4339781510015408","46.22793","0.46051"
"86167_0210_00009","2395022","0.624139815100154","46.920941","0.214137"
"86226_0020_00056","1677482","0.5570373174366616","46.558883","0.499446"
"86115_1531_00018","1663152","0.5838075401069519","46.690601","0.367655"
"86163_1280_00001","1848342","0.5851953146853146","46.6214","0.447854"
"86166_0138_00004","1633872","0.5396410958904109","46.55273","0.138498"
"86102_0040_00008","2738442","0.5585141558441558","46.656347","0.138979"
"86032_0006_00033","1656582","0.5809375401069518","46.684091","0.561439"
"86048_0630_00023","1635212","0.5383675098814229","46.714971","0.261788"
"86100_1105_00014","1658832","0.6160054545454545","46.526632","0.263475"
"86259_0025_00059","1674922","0.5962757973174366","46.778176","0.59639"
"86209_0151_00007","1658842","0.4708825046382189","46.477873","0.365546"
"86213_azkalw_00005","2324362","0.5183811570247933","46.439697","0.022436"
"86137_0570","2355462","0.5795281818181818","47.005177","0.081718"
"86194_0032_00067","1701012","0.6071162237762238","46.593479","0.383468"
"86041_0660_00002","2132012","0.6434651862891205","46.613825","0.359394"
"86194_1125_00016","2556642","0.5175672727272727","46.564995","0.339625"
"86041_2055_00015","1395602","0.6013678044596912","46.596909","0.369017"
"86214_1580_00001","1408562","0.5220803448275861","46.549541","0.342516"
"86041_0987_00001_bis","1721482","0.5507134648370496","46.59266","0.375478"
"86153_0045_00018","1669432","0.5528790909090909","46.403106","0.701165"
"86194_0090_00017","1671362","0.5813223376623377","46.577871","0.324388"
"86066_vp5lgi","1675822","0.46127283513097067","46.816873","0.610175"
"86214_1365_00017","1658882","0.6127371074380165","46.546635","0.318155"
"86124_0120_00013","3849402","0.5273348484848485","46.589442","0.541608"
"86194_0031_00004","2830622","0.4943993939393939","46.587112","0.371197"
"86036_0187_00002","2355272","0.5778716783216783","47.089144","0.075655"
"86160_1380_00003","1663352","0.5641750649350649","46.784893","0.180827"
"86115_1565","1663362","0.2853147842056933","46.685412","0.306536"
"86066_0070_00010","1657832","0.6371472248803827","46.804945","0.537631"
"86073_b088_00004","1785552","0.43219681020733647","46.67778","0.023564"
"86115_a010_00018","3287272","0.5042599999999999","46.678944","0.377709"
"86041_0732_00040_bis","2665462","0.5093790909090908","46.612879","0.356788"
"86194_1030_00002","2173082","0.5813223376623377","46.567279","0.344863"
"86113_A003","3598812","0.5227300336700337","46.48861","0.309051"
"86194_4652_00008","1671402","0.5251153699788583","46.586324","0.37325"
"86178_0250_00047","1658902","0.5966960028860028","46.482836","0.461509"
"86128_0021_00098","1676152","0.6313527586206896","46.809294","0.313273"
"86222_hxxrw1","1663392","0.4871933155080214","46.668669","0.40669"
"86194_1398_00089","1687232","0.5613856916996047","46.568731","0.359602"
"86290_1121_00018","3680362","0.6356962845849802","46.45878","0.372894"
"86222_0380_00051","1663402","0.5495110958904109","46.673628","0.404483"
"86137_0802_00022","1666742","0.5146162790697674","47.001071","0.087872"
"86293_0333","1658912","0.3033081818181818","46.399114","0.270054"
"86083_kp4v3i_00003","2261332","0.5986928282828283","46.482941","0.185924"
"86103_0009_00028","1679742","0.5806875401069519","46.369184","0.40306"
"86180_0280_00001","2118962","0.6243173040752351","46.500916","0.411469"
"86290_1060_00001","2634582","0.6243470878274268","46.456678","0.367757"
"86194_2680_00016","3076692","0.6214471074380165","46.567157","0.34918"
"86139_0313_00010","1341912","0.5622677922077922","46.429679","0.113002"
"86124_0004_00025","1681462","0.6027807438016529","46.593238","0.528048"
"86062_0941_00015","1857902","0.6712101492537313","46.65646","0.339192"
"86133_1240_00031","1137202","0.35549061583577707","46.51753","0.280081"
"86161_a004_00001","1223502","0.5674981818181817","46.875812","-0.022691"
"86099_0270_00014","1780412","0.5347656916996048","46.475821","0.523802"
"86180_0500_00017","2011392","0.6562890909090909","46.501432","0.407286"
"86041_2170_00032","1237082","0.4737567832167832","46.59564","0.341604"
"86036_0210_00009","2844602","0.5060235517970402","47.083917","0.077706"
"86066_0430_00022","1675012","0.6152501010101009","46.813026","0.556754"
"86194_2511_00021","2495732","0.5936972727272727","46.558717","0.39574"
"86103_0062_00006","1679792","0.5711927272727272","46.366779","0.411139"
"86226_0110_00001","4038382","0.63437","46.55506","0.510924"
"86041_m6byv4_00158","1663432","0.44032220779220776","46.605779","0.369616"
"86095_0223_00169","1701972","0.5325284848484847","46.701648","0.410292"
"86082_or73mp_00003","2206772","0.5574558102766798","46.35336","0.223224"
"86184_0022_00002","1658872","0.5709284491978609","46.779147","0.358747"
"86083_0062_00009","3608792","0.6407521114369501","46.487324","0.192258"
"86140_0400_00037","899862","0.5946930700447094","46.391318","0.722157"
